revenue,sale_quantity
2095.920000000022,1704
1075.8700000000053,271
1157.0800000000002,274
2396.060000000018,2549
6791.979999999903,910
910.1199999999995,219
4646.480000000017,4670
17673.599999999708,3945
7056.280000000025,1061
1119.540000000005,282
39246.78000000023,8503
11513.039999999937,773
966.2500000000034,151
4005.4499999999593,2033
8118.060000000084,1034
3581.4399999999637,568
7768.860000000006,1957
11413.999999999976,1547
396.6799999999993,422
6852.450000000066,875
1170.8900000000037,237
2433.860000000004,407
11755.20999999996,980
389.15999999999934,207
18327.98000000004,4994
23741.35999999974,2909
3942.1200000000076,494
4245.000000000004,535
2735.8600000000265,5775
11112.919999999916,602
8515.03999999997,1639
2744.9200000000023,232
12431.279999999988,1682
1171.1500000000035,295
6347.960000000045,643
4241.260000000023,8978
21378.71999999972,1864
5713.930000000045,1938
3555.7300000000364,618
1424.6500000000033,557
2107.5200000000036,2054
139709.54000000007,6123
3308.0800000000395,796
6331.2800000000625,1138
8259.399999999909,628
2160.4800000000037,839
552.7200000000039,376
2688.700000000007,182
16671.89999999984,615
2367.3999999999996,240
3104.070000000033,1092
24902.6499999999,1994
1210.8500000000063,305
809.8800000000034,204
10985.120000000172,1328
1666.9000000000078,395
1165.7200000000003,1134
3529.140000000039,7438
4548.359999999991,9629
16672.000000000247,2504
5961.59999999999,405
19822.319999999756,1134
1656.840000000005,168
3454.9099999999953,215
3908.3600000000124,403
2206.439999999999,681
6425.879999999906,3155
1828.0200000000164,1125
4797.179999999999,6815
3392.339999999966,1722
1842.7400000000084,621
14735.399999999827,1330
1035.5300000000013,113
3454.4600000000073,602
2642.1400000000012,2538
4259.650000000008,1580
1592.010000000003,133
8290.059999999896,712
1575.2800000000116,406
2232.560000000002,172
3777.080000000002,135
7872.96000000005,1007
1585.7600000000027,212
830.0799999999983,443
2924.7600000000066,702
1793.549999999996,3361
917.0000000000069,466
1874.9200000000112,1712
340.8100000000007,173
2013.4400000000069,206
3188.339999999993,238
3357.840000000028,7077
2925.0599999999945,244
1392.9200000000062,359
4785.0,1914
1795.8299999999983,3002
4610.500000000055,825
4634.780000000003,165
2086.7599999999798,1572
1768.4600000000034,862
12128.639999999878,2592
13146.769999999882,1841
11712.920000000142,1765
15930.729999999812,3559
1835.1599999999924,3402
1930.100000000006,499
2972.060000000007,497
9750.699999999824,1707
3739.4000000000256,446
820.5199999999999,249
10815.960000000056,1407
2267.8200000000274,1399
1445.8800000000049,254
1630.090000000015,897
1627.2200000000155,826
1002.8200000000063,406
679.4400000000022,152
1128.8200000000052,287
1111.6200000000126,1146
1707.0300000000118,449
7928.750000000002,1527
98.93999999999991,102
518.9500000000036,535
252.15999999999988,128
1470.8500000000035,205
172.65999999999985,178
392.73000000000076,159
3146.0099999999793,633
264.3499999999992,492
1779.3599999999908,528
1101.7399999999989,330
1456.9100000000078,387
66.92999999999995,69
1953.2100000000087,393
86.32999999999993,89
2633.0399999999927,552
45.0,90
40.709999999999994,177
175.64999999999992,85
992.6399999999971,1192
1625.9300000000087,582
212.4999999999998,220
515.7800000000004,74
1190.08000000001,1210
3265.270000000029,1167
572.2600000000011,207
433.59000000000077,97
2266.2200000000353,2393
187.07999999999984,195
236.67999999999975,244
1838.9000000000074,370
127.59999999999985,145
793.7700000000037,401
729.2200000000045,652
1133.930000000008,1169
1162.2000000000048,260
632.3000000000031,240
1175.5400000000075,432
62.290000000000006,118
1312.9500000000048,473
644.4900000000011,234
1105.1700000000085,561
628.3800000000035,354
866.9700000000049,351
5603.659999999983,1128
1038.8900000000044,239
794.700000000003,290
412.50000000000034,126
634.3400000000024,322
145.5,291
981.4300000000048,4391
786.6700000000069,811
484.6200000000024,246
2380.84000000002,421
611.3700000000058,633
129.00999999999988,133
75.0,150
387.66000000000054,78
561.330000000002,189
576.2200000000026,293
1394.900000000008,470
2223.3100000000013,223
350.17000000000104,361
1224.4900000000027,167
182.56999999999968,345
1056.0200000000048,266
5090.330000000035,1832
1946.0400000000134,696
1206.3700000000024,121
4810.689999999998,762
342.5900000000006,147
907.9900000000035,229
1024.650000000006,515
181.27999999999972,206
1150.1400000000024,414
695.6100000000016,113
1445.300000000014,1490
191.0899999999998,197
284.21000000000015,293
2187.2199999999893,796
2403.730000000002,810
345.089999999999,217
751.7500000000041,775
894.6000000000029,180
654.040000000003,332
496.1600000000017,248
214.7199999999995,244
2048.2399999999907,752
624.4900000000017,317
547.4699999999988,655
113.4899999999999,117
744.3699999999978,901
178.43999999999994,339
1122.3600000000035,188
2359.550000000012,874
888.0300000000049,299
1063.5400000000013,412
164.89999999999986,170
372.5899999999998,719
273.24000000000007,92
221.1599999999998,228
1140.2700000000023,191
202.46999999999997,51
721.9400000000027,302
1925.5700000000038,340
677.2000000000031,340
3036.19999999999,1222
2206.7100000000096,743
1728.0000000000132,612
2411.759999999997,608
202.11999999999995,66
2635.830000000004,1089
411.280000000001,424
577.4999999999984,676
201.74999999999972,376
497.0300000000003,2161
222.39999999999978,230
191.5,383
484.3400000000012,122
2890.529999999993,649
505.93999999999954,2279
3761.3499999999785,541
3192.2399999999902,532
172.79999999999993,60
1365.4100000000044,484
888.6200000000024,146
157.8299999999996,286
943.3599999999989,339
798.9300000000039,269
144.5299999999999,149
1754.4100000000074,353
2106.8100000000068,813
135.17000000000002,258
1164.020000000009,5232
209.66999999999985,212
127.78000000000002,248
1983.8800000000133,705
746.630000000005,379
398.6700000000015,411
387.19999999999885,464
483.8100000000019,423
3098.2999999999834,507
3853.029999999968,624
6395.609999999999,713
5200.529999999993,2722
19537.899999999918,1945
15996.039999999863,2320
5636.499999999935,3808
5650.58,1040
8984.99999999999,500
3156.160000000015,1033
8519.200000000108,1840
1234.6099999999994,317
6176.609999999933,1263
14861.189999999879,827
4356.820000000037,902
23620.27000000012,4910
8509.749999999944,1744
20039.699999999957,2010
12580.779999999872,12932
1359.150000000003,195
10536.920000000018,5651
2986.2799999999957,617
4455.3599999999915,514
2202.0600000000154,1498
2130.7000000000103,715
3676.8499999999653,1275
18395.439999999977,3308
8349.419999999976,3092
10208.99999999998,1495
4654.890000000016,961
17016.23999999992,1594
6376.829999999977,1585
4947.990000000024,1255
3126.7500000000296,676
1132.400000000004,380
3879.7699999999872,1012
8391.820000000016,1634
5571.549999999986,1998
26071.91,5844
18740.44999999992,1836
1388.120000000003,491
10728.089999999976,597
8048.919999999972,3185
4242.680000000032,1138
5009.979999999932,1634
10831.760000000202,3814
4605.179999999998,774
7712.060000000023,2061
26572.989999999972,9190
2373.1200000000094,624
54900.620000000374,3652
587.9999999999998,150
14221.800000000067,3691
4878.819999999992,408
520.4900000000002,310
9830.15999999988,1517
3906.429999999947,1358
3506.489999999993,117
4541.729999999997,2436
21633.11999999969,4344
9251.00999999998,891
1589.499999999994,275
1461.180000000009,1491
21626.76999999995,7188
10260.59999999995,2410
4181.999999999973,600
2269.440000000009,1152
3831.1199999999512,1060
10243.499999999964,4879
27835.279999999344,3486
12289.579999999767,1456
7738.519999999954,1560
12118.279999999731,4444
1768.5800000000072,356
7281.20000000005,1126
2054.459999999986,744
8953.780000000088,1840
13573.329999999949,1347
8772.359999999904,1074
6263.99999999993,1800
16354.109999999911,16722
3116.8100000000068,189
26570.999999999956,5425
11442.4599999999,2679
7534.140000000002,1262
4502.999999999977,909
15695.999999999996,5393
6736.140000000021,969
260.6999999999999,154
4318.880000000028,1101
7262.25999999993,2007
1772.9100000000067,292
22773.02000000009,6252
4753.429999999977,1187
5338.619999999985,669
2044.7299999999766,864
17365.93999999981,2158
2436.6999999999643,1030
17292.800000000047,965
10996.80000000001,2370
267.29999999999995,90
3843.1500000000233,949
31854.709999999934,3481
6027.359999999929,1732
1514.420000000009,313
10814.539999999903,3143
59057.329999999936,16349
11241.449999999912,3785
8904.259999999938,1514
8016.529999999985,8269
2262.5600000000104,457
1128.6000000000038,380
2635.4599999999946,320
9857.13999999999,10162
8108.169999999959,2318
3519.090000000031,794
3262.720000000019,1331
7392.460000000159,3271
5355.089999999989,597
12123.079999999707,3046
6423.560000000001,1123
10149.339999999907,1171
25025.27999999963,3136
6299.139999999964,2381
7405.17999999988,1971
12138.600000000068,1881
3674.390000000014,744
7849.269999999959,4207
1098.24,352
3650.420000000008,985
2963.440000000024,2002
6842.009999999992,1751
3761.2000000000044,290
8407.769999999922,1707
627.4800000000008,126
47488.730000000636,3159
8342.520000000151,4657
21653.420000000013,3622
6721.639999999981,3412
2179.960000000004,778
4301.3399999999965,2120
11965.939999999713,1984
5071.950000000072,4458
2945.3700000000053,499
5406.779999999975,5574
7531.919999999915,622
7044.6999999999825,7620
3071.8400000000047,308
5157.45999999999,2618
1856.1800000000114,575
3966.209999999958,1143
2394.2100000000105,877
7999.210000000003,1832
2521.7799999999925,722
1998.3599999999994,252
17279.679999999946,1693
6380.83000000004,509
10176.59000000001,1954
2225.540000000003,223
2376.1999999999816,836
22857.840000000026,1272
6688.729999999909,1354
3894.3199999999347,1364
4442.499999999967,1508
15085.27999999993,5077
2046.7000000000148,1043
16143.089999999838,1801
975.3199999999998,495
5540.639999999975,5712
4642.370000000035,807
8828.699999999926,1861
4823.099999999892,1280
22393.049999999923,2982
3360.419999999973,762
13567.019999999995,14433
10323.250000000076,3602
3977.760000000027,987
5183.189999999979,1267
8464.260000000073,1781
12417.88999999995,1037
4291.859999999985,1500
10330.87999999995,3502
2259.0600000000045,347
7554.039999999849,1898
3099.870000000015,560
3044.210000000018,616
17352.459999999883,5436
4796.499999999915,1325
1621.400000000001,670
10896.239999999834,2188
2487.2000000000294,642
8753.919999999942,4689
12981.050000000105,2794
11618.859999999919,11885
500.5000000000003,297
1338.520000000004,679
1461.6799999999982,302
7280.459999999952,3681
5938.429999999932,1206
892.9999999999983,475
34176.14999999976,5732
2157.9100000000085,445
12349.829999999862,1559
903.4799999999989,968
1205.0000000000039,340
7676.039999999984,1709
3723.959999999947,963
6767.680000000001,1467
2392.3200000000074,534
12113.35999999998,6594
4331.539999999968,2005
957.6000000000013,80
2755.6699999999887,1447
7636.509999999904,4093
10485.999999999842,1568
3151.129999999978,1667
4514.779999999985,374
30162.349999999882,2955
8371.480000000001,884
5011.349999999984,612
7735.480000000076,4643
3557.540000000026,1211
947.3100000000027,347
14531.579999999876,1554
973.3000000000021,355
2974.6800000000267,927
506.3000000000007,170
6027.279999999927,1515
8129.230000000002,721
18261.219999999958,18826
35838.53000000012,10808
8535.139999999983,3398
1098.68,188
3157.0200000000177,1279
2415.780000000004,610
8932.499999999938,1125
681.9199999999995,140
8943.799999999934,4540
1995.9600000000105,636
1544.1300000000037,608
5508.319999999997,1384
6880.209999999983,7093
11054.659999999936,1240
6535.400000000004,820
460.9600000000009,172
10452.419999999716,5279
8180.000000000012,868
1115.3400000000033,317
5207.070000000007,5344
10381.289999999944,1115
13536.629999999937,2299
6786.449999999922,1356
285.1200000000002,96
26479.74999999961,2811
237.59999999999994,80
1947.2500000000068,325
4009.0100000000025,4133
5070.590000000021,667
1384.860000000003,198
7198.480000000041,1612
610.0,610
8287.139999999923,849
14557.160000000204,1748
6669.87000000004,2266
15772.13999999992,1597
1504.9000000000055,505
64747.190000000504,6506
1004.8800000000019,207
10804.859999999911,3638
6280.5300000000125,369
12273.659999999858,12597
4806.189999999967,787
1135.8700000000117,1171
4532.63999999998,912
5355.129999999949,1115
4510.759999999982,1167
2397.6000000000145,1620
3257.9800000000178,659
12559.04000000003,4567
1429.7000000000003,290
8801.630000000097,1901
11774.390000000067,1445
7080.609999999963,1426
14604.520000000139,1481
7013.3399999999565,1965
18573.819999999687,2807
4935.29999999999,399
14109.480000000012,7118
1379.7400000000057,463
2559.2400000000007,522
2632.280000000007,325
2019.2400000000005,563
7590.269999999999,1521
1049.1999999999996,215
5549.440000000026,1196
6289.770000000012,734
16904.01999999999,17983
20496.29999999995,9892
6920.099999999978,2330
5651.9299999999985,2869
4530.009999999984,1573
1263.080000000004,182
3001.2299999999896,461
23073.249999999953,3046
2621.3000000000075,662
2063.219999999975,872
5008.139999999991,1214
3255.840000000006,408
5744.879999999966,606
7021.970000000003,1770
789.8800000000002,403
10110.390000000003,3507
15927.739999999974,8531
2457.8200000000193,553
10078.559999999932,3446
2873.909999999991,1003
14941.820000000136,3206
23735.069999999872,4037
2657.870000000014,816
6435.309999999928,1348
14615.119999999986,15548
6755.039999999999,1433
7563.829999999927,1539
1846.4600000000014,763
15132.82999999979,3166
5503.209999999956,566
6008.959999999991,2075
19558.219999999932,20122
4771.390000000001,533
12165.260000000062,2498
1893.570000000008,381
9214.219999999981,2331
12437.299999999854,12778
1980.4800000000062,401
9485.080000000016,1949
14694.400000000047,820
23324.46,4797
67901.74000000033,8523
3674.449999999993,962
3749.9900000000307,936
16764.519999999873,2108
7188.059999999977,3701
2711.020000000022,920
8086.719999999853,2800
8823.560000000036,9080
2284.1600000000226,664
4501.8699999999735,2339
7406.399999999928,908
6025.560000000027,1011
17089.469999999943,1447
13520.049999999903,1373
9101.129999999894,1356
3798.6299999999906,958
4125.220000000063,2228
6383.970000000003,801
2052.5100000000143,697
7206.490000000046,1010
5610.970000000031,1419
12876.519999999828,2161
1746.8000000000093,440
4222.860000000007,497
7256.399999999951,2044
14768.790000000277,2209
3122.7200000000034,673
5844.619999999964,2991
45692.0799999995,13464
4382.209999999969,1161
3865.4499999999803,485
6864.88000000005,1404
10680.019999999884,1231
1040.18,46
7843.419999999974,8086
2006.2299999999984,439
6525.160000000004,1358
2378.0399999999913,1043
6239.309999999947,1903
3441.2400000000007,711
6034.1099999999715,3063
14681.829999999929,5058
12095.579999999909,4112
1475.1100000000051,418
9401.69999999997,10002
1186.1200000000003,644
3795.7400000000257,1921
5558.320000000065,1139
6103.8599999999415,1304
2570.7400000000025,652
3732.7799999999907,1392
1911.7299999999846,665
8356.879999999994,8116
3129.5299999999893,449
6771.030000000003,729
1080.3500000000022,155
2579.0299999999993,648
6874.839999999973,2618
1442.320000000006,484
1947.9000000000096,414
4053.4999999999704,831
7693.249999999917,1378
31758.27999999997,10699
17006.839999999964,4204
10338.360000000072,3325
13399.279999999952,744
25712.259999999787,1454
7148.69999999999,7605
6550.519999999971,521
29591.75999999999,8974
4760.07999999999,870
12041.099999999906,12382
3482.7800000000157,393
5851.680000000037,909
5958.0899999999765,962
5110.699999999915,1402
204.23999999999995,69
5213.44999999998,2028
7890.289999999958,4050
6021.05999999997,2389
18809.75999999975,3156
4789.409999999986,604
13133.820000000136,4479
2596.310000000012,2762
15294.799999999912,2071
5769.360000000005,1459
1102.990000000002,127
14191.66999999983,3645
2875.909999999993,362
6138.790000000022,569
5470.340000000044,1719
14135.139999999743,1941
9368.97999999996,9967
39417.43000000035,2619
4044.199999999992,1460
5444.78999999999,607
8737.229999999989,3479
2485.4200000000146,510
9188.629999999936,4910
4001.3900000000012,1026
13561.140000000025,13980
5978.440000000039,6186
29409.02999999997,1946
2042.1000000000047,595
3415.160000000008,493
2551.3199999999915,756
10257.679999999928,4957
1523.6100000000092,513
1211.7600000000073,408
11821.119999999963,1696
33098.449999999895,3285
4758.990000000001,1950
16042.139999999872,16475
10124.73000000014,2590
3530.7999999999843,3640
7742.5900000000065,4057
1290.3400000000045,433
8087.119999999997,868
10634.780000000072,10972
542.8999999999992,137
8296.209999999963,703
6902.279999999871,1386
38680.52999999912,2200
4252.540000000008,1435
4378.360000000003,1788
3528.240000000026,732
14595.759999999911,7045
18867.469999999983,19451
2907.490000000027,1099
1384.2399999999977,286
23305.089999999716,1788
8327.730000000105,3144
8384.280000000022,1128
2462.5600000000054,896
8082.880000000085,1742
4974.600000000044,1546
2460.6799999999876,542
4526.379999999997,454
1553.3100000000097,523
22613.599999999922,1281
5120.540000000012,2643
31410.719999999546,3167
6490.469999999996,651
18490.879999999783,1494
6153.420000000039,956
1854.9600000000078,464
1285.8300000000015,469
34749.19999999998,4360
3674.109999999974,1039
1427.6999999999998,180
42785.610000000066,2832
13046.680000000093,4197
4169.140000000027,1060
1149.960000000005,259
1039.3400000000056,262
622.2100000000011,149
4979.949999999998,5157
1760.880000000012,575
9972.099999999982,3942
31798.699999999913,9577
1892.1999999999987,1120
11530.560000000101,2446
2250.8800000000047,734
11163.840000000002,2406
26056.730000000003,4340
542.300000000001,290
20457.46999999993,2001
28588.880000000103,7891
4620.9899999999725,1890
17794.47999999993,9526
5742.480000000024,5911
9263.129999999981,1329
20614.660000000145,4266
2498.9800000000046,442
18067.739999999972,19221
5583.309999999976,3155
3055.4000000000033,149
3890.5999999999863,980
3155.500000000007,818
1106.560000000003,224
5478.659999999957,1050
10873.89999999984,3728
5252.0,1775
2011.5900000000183,1025
12604.880000000037,1525
5366.719999999952,2164
2525.550000000003,532
2163.490000000004,217
59787.51000000045,8583
4069.6200000000335,1386
36156.59000000026,2264
6726.839999999908,1933
9174.66000000001,2513
6892.600000000058,4103
23697.79999999986,3185
4079.7699999999913,623
3495.030000000033,1309
6393.449999999922,692
1746.1600000000035,308
612.6400000000016,112
769.140000000004,214
1470.599999999998,570
1249.7300000000057,507
2906.780000000012,496
1587.2300000000048,229
3454.2799999999656,614
2295.3400000000006,491
3556.7500000000227,617
2624.099999999994,440
2879.040000000024,656
2147.3599999999656,1198
610.080000000002,164
1071.9000000000035,135
2736.8299999999945,289
626.780000000001,74
3231.689999999978,727
2146.110000000008,380
2449.490000000002,617
1653.900000000012,745
3830.9099999999657,703
516.1000000000014,130
417.48000000000076,84
3463.0200000000236,583
3273.7100000000005,313
3724.3199999999624,971
3950.1000000000254,665
1248.7300000000016,159
4758.479999999986,684
2144.040000000001,189
4074.790000000019,664
3894.5699999999647,981
7058.700000000046,643
2150.280000000013,362
2923.6699999999864,301
1099.6900000000048,277
2062.8700000000067,391
380.30999999999926,89
2486.0599999999927,518
4454.4,1280
2464.710000000006,297
1720.370000000008,244
2648.8100000000263,832
2132.980000000009,590
2154.600000000007,630
4071.7700000000045,566
5381.970000000003,541
3533.1499999999724,695
1038.510000000007,537
4633.1799999999375,954
4323.539999999977,482
1876.3700000000065,318
352.8700000000003,71
2681.929999999997,269
5888.999999999921,1910
1005.2400000000014,126
3115.529999999983,1049
1909.2000000000182,656
1482.1800000000057,325
3272.01999999996,846
1258.1000000000042,230
1394.9400000000048,201
186.23999999999984,192
3568.3200000000525,1239
1900.9499999999946,188
4002.839999999959,1361
4920.609999999982,763
1357.079999999999,526
1680.330000000002,82
2404.9400000000223,2480
3129.610000000008,1713
8306.220000000008,926
259.5499999999998,70
4323.850000000014,780
1931.0400000000093,432
2218.060000000003,247
1171.9200000000028,456
2824.1300000000037,613
2697.819999999992,271
3935.739999999977,1012
1476.840000000006,186
353.3300000000005,89
928.9800000000023,117
2975.189999999987,427
3529.1400000000267,1124
4173.029999999971,699
1137.6000000000026,130
1065.2600000000045,180
2798.609999999971,874
962.2800000000036,162
2834.829999999992,439
2775.999999999994,800
996.3600000000021,182
1368.8000000000059,420
2411.640000000015,406
1431.5000000000025,170
211.0300000000001,47
3096.0200000000104,1243
996.8200000000063,506
2401.3099999999963,484
2960.4999999999895,595
1819.8600000000076,218
2453.8499999999976,205
1733.6500000000067,196
1145.7899999999986,297
3299.9700000000184,1041
2904.8500000000104,451
2949.7099999999873,743
2417.680000000035,1286
2251.260000000011,379
6866.129999999915,1962
1056.8099999999993,187
1715.340000000006,791
2647.320000000017,774
5232.64000000004,896
921.0400000000019,116
1019.470000000007,521
2973.579999999999,427
558.360000000001,282
5137.510000000021,996
1878.8000000000077,212
2049.180000000006,294
3524.960000000017,600
4515.000000000006,765
1959.0900000000042,336
797.0000000000016,100
3857.6999999999925,317
394.00000000000125,200
2798.34999999999,569
706.8600000000015,119
10324.30999999985,1009
4801.459999999935,988
1536.3600000000133,537
1104.3100000000031,186
4666.160000000032,799
10894.109999999906,1563
889.700000000002,190
5328.849999999958,2705
3427.520000000016,531
1212.7800000000075,275
5565.940000000004,1402
1727.490000000005,267
829.7300000000035,209
4098.600000000026,690
375.06,95
1540.3700000000044,221
594.9600000000004,134
3223.9399999999973,262
1856.6400000000056,196
2803.0800000000568,1491
3115.09,477
2158.580000000004,307
732.980000000002,134
2568.779999999997,225
6388.050000000025,1619
5429.040000000009,1376
975.3600000000016,90
444.6400000000008,112
1813.1600000000014,227
1363.670000000003,161
1667.3999999999942,286
3669.0299999999793,395
1393.9200000000028,484
2953.1600000000158,439
1185.5199999999993,203
1872.3000000000245,1266
990.7200000000009,256
7165.919999999909,1232
3055.309999999992,443
1298.1900000000064,327
447.7500000000007,75
24020.009999999867,4833
992.3400000000029,333
7080.860000000002,1016
2263.539999999999,418
1505.199999999996,530
1614.800000000002,231
5336.150000000014,1120
1403.3400000000076,720
4427.009999999964,1322
998.000000000001,100
2304.3599999999906,692
1853.7400000000018,256
2099.600000000002,145
511.77999999999986,524
3747.780000000021,743
412.2300000000018,214
6104.219999999948,1283
890.3399999999988,142
7320.330000000015,489
424.4899999999992,187
7955.879999999987,2004
3474.319999999989,442
6561.0800000000345,1664
5378.439999999976,796
7803.45999999999,1289
1161.5700000000008,132
4166.90999999997,1403
1647.1900000000028,127
1526.7899999999956,262
1299.489999999991,457
2318.380000000006,344
2517.219999999997,196
3646.8599999999747,439
2356.020000000003,264
1959.4800000000005,98
7785.7200000001185,2916
1817.460000000015,1882
3078.9300000000158,462
757.0400000000005,397
1145.1000000000026,165
4143.8799999999355,1444
2931.58999999999,247
4308.810000000018,1409
3274.2499999999886,464
1265.8899999999956,457
7620.030000000003,1499
5748.480000000003,384
1298.1900000000064,327
899.8800000000031,932
3861.3799999999724,554
791.7000000000013,200
2195.570000000005,431
2207.6999999999957,472
453.7000000000005,183
2107.9500000000116,531
2344.760000000005,503
1658.710000000003,140
5175.189999999983,882
2923.6399999999903,412
5028.639999999974,593
3485.1100000000215,587
6213.990000000029,604
2675.9199999999823,2158
4214.529999999977,848
4701.449999999985,945
2573.9699999999943,195
554.200000000001,212
4529.00999999998,1140
128.04999999999995,65
4706.2599999999575,598
3445.959999999967,868
5395.589999999994,597
1032.6899999999991,123
5925.770000000026,851
5977.039999999989,1506
2186.0200000000023,316
818.0700000000026,139
700.8000000000014,160
2163.490000000002,217
8729.179999999978,1517
8884.979999999901,1511
1118.2300000000034,281
4402.149999999991,566
2564.9599999999964,368
3127.4400000000023,440
4825.869999999972,971
1444.0800000000045,264
1120.5600000000036,322
3369.659999999976,678
3171.959999999982,1068
1687.8200000000097,854
2810.579999999991,514
2058.5300000000043,199
1874.2700000000004,341
1563.3699999999988,349
1766.8100000000068,323
2969.5799999999804,564
2726.880000000007,456
3024.0899999999892,597
1236.2200000000032,226
965.7000000000029,290
1051.5400000000004,96
1641.5200000000123,373
1122.3600000000033,188
3083.5099999999984,623
5469.659999999989,983
1408.5200000000013,252
4753.539999999983,776
3128.470000000021,680
821.7599999999964,384
1468.8600000000113,770
2636.899999999985,680
2531.500000000002,439
1042.080000000001,167
1432.6200000000056,292
2882.559999999992,248
2204.7600000000034,308
10699.110000000062,2243
4329.779999999972,727
2251.08,486
2928.629999999994,485
2315.3400000000106,677
3662.8599999999565,2955
2327.740000000001,292
4298.989999999964,2197
1442.2200000000053,484
1845.3000000000086,264
1361.3400000000063,226
3726.5899999999597,697
1038.2400000000027,223
717.600000000001,120
4036.779999999975,1158
304.49999999999983,124
805.1399999999965,567
4803.63,814
1941.3300000000086,489
1438.1000000000079,730
541.750000000002,275
6290.62000000004,835
5058.329999999935,698
1931.970000000012,473
996.4700000000045,251
1134.5400000000056,573
4374.729999999978,509
2252.499999999988,428
2444.2200000000057,1101
3068.809999999991,773
5248.7700000000395,368
3558.4300000000244,949
3267.0000000000223,550
531.3500000000001,178
3991.6399999999726,562
3457.159999999976,1244
344.52000000000044,100
408.41000000000076,104
1754.9800000000018,268
1111.7800000000025,223
169.7199999999999,57
2939.039999999989,471
10026.410000000014,1096
4020.1099999999883,613
634.6799999999994,129
2413.8700000000026,348
1026.8800000000017,206
5060.740000000013,980
2487.080000000014,2564
1153.699999999993,415
2706.070000000001,473
2108.2399999999916,361
2570.7599999999916,772
3791.830000000005,410
10617.59000000006,1653
4207.759999999971,888
4056.8800000000488,1390
2542.320000000016,428
1106.8700000000056,408
3535.060000000025,756
1186.3100000000125,1223
6120.4500000000235,548
9119.24000000004,923
1640.4600000000034,204
407.5400000000006,82
1445.2100000000032,150
1809.1900000000046,227
2479.000000000012,349
1027.8900000000044,278
5340.139999999975,893
596.3999999999999,105
521.0900000000004,107
5854.410000000062,1538
3300.0499999999797,465
8349.819999999858,1519
5849.939999999987,902
3411.8699999999935,569
1143.4799999999864,1466
1523.6400000000033,174
3538.640000000012,758
2571.740000000012,863
3921.6099999999983,599
2253.75,608
3016.21999999998,649
2608.0200000000027,373
2672.3200000000184,621
4932.00000000004,960
689.0400000000008,116
1520.7600000000052,437
3957.020000000048,1004
4868.30000000002,874
3552.149999999977,495
2270.8400000000042,572
1465.3200000000047,245
9394.039999999979,1349
2681.1700000000005,1361
5246.389999999955,892
3017.6100000000015,261
616.2800000000018,124
798.6399999999996,153
2355.8999999999955,380
3435.1200000000276,936
1241.8400000000026,142
397.86000000000007,57
3308.6800000000035,424
817.019999999998,306
1839.1200000000117,474
2530.79999999999,760
2574.3899999999985,287
3987.210000000004,779
1681.0200000000104,566
2058.800000000008,374
3580.4400000000087,288
2756.520000000022,558
4776.139999999972,687
7279.680000000045,1848
1686.3600000000195,1222
6353.920000000061,1088
854.8200000000027,142
805.9199999999983,219
1588.3700000000001,280
727.6000000000021,294
2872.0099999999748,887
1576.0900000000083,397
578.2399999999981,208
481.3600000000009,88
1512.930000000004,268
14629.369999999964,3052
1870.9300000000067,377
3613.67999999996,1017
1906.5600000000218,662
3765.9800000000187,453
5022.339999999933,1146
5621.260000000051,1780
1429.200000000006,180
1297.6200000000065,216
1730.9200000000083,436
5890.869999999999,623
1148.700000000004,210
2020.259999999998,328
3041.8400000000493,1618
2000.0400000000075,338
771.6100000000055,393
12354.549999999934,1581
13071.36000000012,1468
3213.100000000015,583
3041.920000000001,3136
1374.9100000000087,291
2483.4400000000246,1678
2692.819999999998,578
4176.559999999971,648
1521.3600000000054,270
4559.400000000002,182
5051.009999999989,2594
387.6600000000007,78
3485.61,617
6795.4700000000075,703
1956.2400000000043,572
4273.570000000006,757
8482.169999999986,1311
3299.5799999999904,414
4208.239999999993,576
1729.0799999999992,199
2970.73999999998,462
668.1800000000012,169
2850.6599999999967,149
1705.7600000000098,287
2133.5800000000036,214
3088.399999999987,370
678.2800000000017,124
1005.1199999999986,349
8010.719999999891,1104
2926.549999999994,422
4156.589999999964,1047
4886.080000000021,532
412.83000000000095,139
2890.800000000009,2988
2011.6200000000135,641
6753.8799999999255,949
3246.7299999999814,418
1162.5400000000025,163
1306.5900000000045,263
2655.9299999999985,669
4053.6000000000136,686
1235.0000000000068,250
3498.04000000002,600
2448.5899999999856,466
4024.269999999973,506
3528.600000000018,600
10398.569999999972,2152
2732.239999999992,392
4996.769999999983,748
4346.1399999999785,823
1157.6800000000014,116
2753.0799999999945,571
2613.239999999996,181
2703.9600000000105,777
5456.949999999993,783
5835.76000000005,1032
498.5799999999995,257
2798.2800000000184,480
3698.2300000000114,667
707.4400000000028,478
3335.1700000000033,589
1125.000000000002,378
1124.8700000000067,571
4438.4000000000215,760
4156.109999999983,513
1686.9099999999958,194
1607.4400000000076,236
476.45000000000243,246
3645.4399999999664,766
2835.049999999991,417
5714.419999999996,820
2353.639999999999,155
12226.10999999989,1363
7081.430000000029,1795
5486.799999999899,1926
3366.559999999972,848
1609.6199999999901,579
6906.819999999966,367
270.87,138
2892.020000000019,492
1731.840000000005,801
4858.760000000005,547
889.2000000000003,300
23996.059999999932,12993
5928.799999999993,1771
3821.2399999999484,1763
818.0799999999995,239
782.5600000000019,325
8383.690000000022,1408
890.919999999997,349
